Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
22:57:40,2022-10-12,1398057556,7589662397,901.18,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:57:41,2022-10-12,6207162857,6522062539,15724.39,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:57:41,2022-10-12,1623900556,4593197783,7916.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
22:57:41,2022-10-12,141502969,2870269086,838.9,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:57:42,2022-10-12,5509341271,4284379131,8578.05,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:57:43,2022-10-12,5981933770,8542884911,22546.39,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:57:44,2022-10-12,5067270740,7731268953,6858.78,Mexican Peso,UK pounds,Mexico,UK,Cross-border,0,Normal_Small_Fan_Out
22:57:47,2022-10-12,5335148178,9293055000,2017.75,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
22:57:51,2022-10-12,3105236538,4281240746,12891.82,Swiss franc,Indian rupee,Switzerland,India,Cross-border,0,Normal_Fan_Out
22:57:54,2022-10-12,9010808095,5976274036,7670.59,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
22:57:55,2022-10-12,5890785053,1324002983,15635.41,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
22:58:00,2022-10-12,5054961591,7372142157,4457.67,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Fan_Out
22:58:01,2022-10-12,8591594281,8016702396,186.1,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
22:58:05,2022-10-12,5329537033,5537672991,9162.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
22:58:05,2022-10-12,7751814755,8699366504,3694.91,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:58:10,2022-10-12,7483767970,2550374271,7134.66,Albanian lek,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
22:58:13,2022-10-12,9599905039,4106668123,4174.42,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:58:18,2022-10-12,2722095399,1093716339,7803.66,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
22:58:18,2022-10-12,8177873753,7394920915,9589.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
22:58:22,2022-10-12,8090387982,3763603874,3915.2,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:58:23,2022-10-12,5931615114,4889671450,10546.85,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
22:58:26,2022-10-12,8278374434,3865198499,6130.22,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
22:58:27,2022-10-12,1648190990,7553274188,427.02,Indian rupee,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:58:28,2022-10-12,503623523,4570764898,11558.38,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:58:33,2022-10-12,6660240836,2230487724,689.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:58:36,2022-10-12,8619990433,8270062632,8257.05,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:58:36,2022-10-12,5025012701,568325114,4341.63,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:58:36,2022-10-12,6567473502,7995397223,1811.66,UK pounds,Albanian lek,UK,Albania,Cross-border,0,Normal_Small_Fan_Out
22:58:38,2022-10-12,619195771,4568629246,22671.34,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Fan_In
22:58:40,2022-10-12,8766633954,4576441997,3320.3,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
22:58:45,2022-10-12,581001200,5737311307,625.22,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:58:48,2022-10-12,9657250215,4077119632,4352.08,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
22:58:51,2022-10-12,7300126610,5493144813,10199.66,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
22:58:53,2022-10-12,244060097,255579825,959.63,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
22:58:55,2022-10-12,3459597709,9737906306,36628.26,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:58:58,2022-10-12,5565271505,1694897764,6029.69,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
22:59:01,2022-10-12,4190633203,9608837920,2041.45,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:59:02,2022-10-12,1574305702,1852664029,16674.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
22:59:05,2022-10-12,5070311487,6923734680,6960.57,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
22:59:06,2022-10-12,6841291557,8914321507,3180.25,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:59:07,2022-10-12,6325230786,6519442090,1775.71,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:59:12,2022-10-12,4184128011,9102271081,6854.71,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
22:59:14,2022-10-12,6692244735,11393154,2228.05,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
22:59:25,2022-10-12,8298514100,5976274036,12559.99,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
22:59:31,2022-10-12,3820657726,3658047528,3727.14,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:59:35,2022-10-12,4514721865,3944338392,900.42,UK pounds,Albanian lek,UK,Albania,Cross-border,0,Normal_Small_Fan_Out
22:59:36,2022-10-12,6093090706,3367523526,9196.72,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:59:39,2022-10-12,682459853,2406331119,3784.01,UK pounds,Euro,UK,Spain,Cross-border,0,Normal_Periodical
22:59:39,2022-10-12,4715010701,4091817289,13035.7,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
22:59:40,2022-10-12,1038361358,9959847753,8761.77,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
22:59:42,2022-10-12,7621198954,5254449528,967.23,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:59:42,2022-10-12,4820906291,2603585067,642.72,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:59:43,2022-10-12,169128642,599565597,453.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:59:47,2022-10-12,6382956553,2998181613,159.06,UK pounds,Naira,UK,UK,ACH,0,Normal_Small_Fan_Out
22:59:48,2022-10-12,1480203602,3568956859,7624.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
22:59:49,2022-10-12,9370448552,8510662403,1270.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:59:50,2022-10-12,8306914088,7416923462,15667.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
22:59:50,2022-10-12,673967575,7934226634,16878.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
22:59:52,2022-10-12,1995805675,542125253,8819.9,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
22:59:55,2022-10-12,133428015,3044282296,5174.97,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
22:59:55,2022-10-12,1717011374,1694897764,5493.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
22:59:58,2022-10-12,8124056003,8097196659,14685.88,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:00:01,2022-10-12,3780216892,3856380348,60.09,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
23:00:04,2022-10-12,4915342344,3090819765,6291.38,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Mutual
23:00:06,2022-10-12,3831533348,6718049686,23773.84,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:00:07,2022-10-12,6265284409,8935337691,10783.49,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:00:07,2022-10-12,5037874795,2399475944,420.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
23:00:08,2022-10-12,2562174613,2409769883,10903.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:00:09,2022-10-12,7176666489,4511267720,1289.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:00:10,2022-10-12,1782913759,8579201705,8857.72,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:00:13,2022-10-12,2868062313,8922801569,20501.03,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:00:20,2022-10-12,8756434409,1696259947,2363.24,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:00:24,2022-10-12,5329537033,7881324128,8898.03,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:00:29,2022-10-12,4410130360,9266950570,13780.97,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
23:00:32,2022-10-12,9822685190,6923734680,22796.3,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
23:00:35,2022-10-12,8161765249,1996613868,4438.27,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Periodical
23:00:37,2022-10-12,6432747016,5506437361,21586.73,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
23:00:39,2022-10-12,1078420842,5349001312,426.02,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:00:41,2022-10-12,1818378344,3408539909,5364.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
23:00:42,2022-10-12,8278374434,5803058953,7194.19,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:00:43,2022-10-12,8035197857,2765290784,5596.66,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:00:53,2022-10-12,2655491717,5642727960,4734.2,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:00:59,2022-10-12,2697605096,8141529980,1534.94,UK pounds,Albanian lek,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:01:01,2022-10-12,6841612620,4311337420,243.19,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
23:01:02,2022-10-12,3557017656,1093716339,7359.97,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
23:01:03,2022-10-12,4976790138,2350512629,5525.6,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:01:03,2022-10-12,7444330665,3358870725,15478.75,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
23:01:04,2022-10-12,7300126610,4641634097,9452.89,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:01:16,2022-10-12,5054961591,5519847107,12772.29,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
23:01:18,2022-10-12,3772355879,8946296040,6837.78,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:01:19,2022-10-12,1623900556,686808226,9514.75,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:01:23,2022-10-12,1965334248,1696984170,1523.23,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:01:23,2022-10-12,3646682811,2782186753,12119.72,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:01:29,2022-10-12,4376846641,138201978,1346.39,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:01:31,2022-10-12,6432747016,3980219989,28010.62,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:01:31,2022-10-12,2033219552,9245321715,15036.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:01:31,2022-10-12,8759917644,2806779674,5806.3,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
23:01:36,2022-10-12,2655491717,5642727960,4690.48,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:01:37,2022-10-12,6914062339,2648689023,6238.58,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:01:38,2022-10-12,5807029204,6872793910,1473.26,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Periodical
23:01:39,2022-10-12,6055833675,4354421793,47631.15,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:01:39,2022-10-12,7300126610,2769027241,13721.93,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:01:44,2022-10-12,5840737259,2865434563,287.71,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:01:55,2022-10-12,9472624827,7428801958,5785.22,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:01:59,2022-10-12,5019450317,7024626444,435.57,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:02:00,2022-10-12,6055833675,7823885260,5978.23,UK pounds,Pakistani rupee,UK,UK,Debit card,0,Normal_Fan_Out
23:02:03,2022-10-12,3295860366,4889671450,6457.34,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:02:08,2022-10-12,1662589468,7314302412,3212.17,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
23:02:09,2022-10-12,5424905547,2318641347,2322.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:02:21,2022-10-12,5054961591,242458858,4548.19,UK pounds,Swiss franc,UK,Switzerland,Cross-border,0,Normal_Fan_Out
23:02:27,2022-10-12,815939466,2147161919,8822.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:02:30,2022-10-12,5430311710,1233844953,1408.24,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:02:31,2022-10-12,1646018602,8175856214,5201.01,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:02:50,2022-10-12,7945218224,1852664029,13109.64,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:02:54,2022-10-12,1661449450,5707129154,8651.88,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:02:57,2022-10-12,480172293,1186334851,13207.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:02:58,2022-10-12,5054961591,5519847107,12741.55,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:02:59,2022-10-12,6014710422,9616608281,4387.36,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:03:02,2022-10-12,4168691509,262588961,55199.39,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:03:06,2022-10-12,2524162807,1782081180,6714.17,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:03:10,2022-10-12,7139689655,87684837,7296.24,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:03:12,2022-10-12,1345823816,2890902112,4984.9,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
23:03:13,2022-10-12,8105264553,3408539909,10941.89,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:03:13,2022-10-12,8625885400,2260708183,328.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:03:17,2022-10-12,2400415034,7941110797,7348.13,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:03:17,2022-10-12,9969305431,6020200262,6828.03,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:03:18,2022-10-12,1988844117,408392538,6006.01,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:03:18,2022-10-12,274239431,5026003967,1089.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:03:20,2022-10-12,9767753950,1520219809,2405.71,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:03:20,2022-10-12,3105236538,5200951382,12565.44,Swiss franc,UK pounds,Switzerland,UK,Cross-border,0,Normal_Fan_Out
23:03:21,2022-10-12,4367963860,1324002983,8784.66,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
23:03:25,2022-10-12,2851625032,224986668,5876.77,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:03:26,2022-10-12,480172293,1186334851,13141.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:03:27,2022-10-12,3148209064,5848155049,4912.11,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:03:27,2022-10-12,9051197857,2824297725,6097.76,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:03:28,2022-10-12,6732720311,9618281364,9771.69,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:03:30,2022-10-12,6972138581,35950418,1984.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:03:30,2022-10-12,2290307797,8853200959,4442.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:03:30,2022-10-12,480172293,9432325556,12148.29,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:03:30,2022-10-12,4948317409,1463256444,145.06,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:03:36,2022-10-12,8306914088,6070023240,13912.4,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:03:37,2022-10-12,8560940249,7156256267,11517.88,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
23:03:37,2022-10-12,2033219552,1880043295,21123.21,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:03:39,2022-10-12,3579768314,6139048722,155093.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Plus_Mutual
23:03:45,2022-10-12,4323127099,5759445952,4609.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
23:03:47,2022-10-12,5016065737,7161871653,10885.13,UK pounds,Indian rupee,UK,India,Cross-border,0,Normal_Small_Fan_Out
23:03:49,2022-10-12,9795204191,777549272,15521.73,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:03:50,2022-10-12,3303589032,8530558634,5143.32,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:03:50,2022-10-12,673967575,2241529483,5688.0,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
23:03:52,2022-10-12,7794108181,5467730186,12899.4,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:03:53,2022-10-12,9318494201,8907402587,10049.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
23:03:56,2022-10-12,4922814117,8556670734,1995.38,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:03:58,2022-10-12,1603871861,6051422467,17067.93,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
23:04:00,2022-10-12,3908007731,9030773978,11831.08,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:04:04,2022-10-12,747448835,1500298918,900.8,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:04:05,2022-10-12,1920374092,5826628924,2384.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:04:09,2022-10-12,8330330861,8494600637,5083.71,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
23:04:17,2022-10-12,5437879332,1093716339,16044.76,Indian rupee,UK pounds,India,UK,Cross-border,0,Normal_Fan_In
23:04:17,2022-10-12,3105236538,5200951382,12463.75,Swiss franc,UK pounds,Switzerland,UK,Cross-border,0,Normal_Fan_Out
23:04:18,2022-10-12,3802395439,5442384483,1550.97,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
23:04:20,2022-10-12,5806409875,4605844581,3331.46,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:04:20,2022-10-12,1222898933,6312155597,13938.15,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:04:21,2022-10-12,8177873753,9952353713,4814.31,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Fan_Out
23:04:23,2022-10-12,4753056049,5639069206,5452.22,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:04:24,2022-10-12,1297794615,5934484803,2098.21,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:04:25,2022-10-12,874065864,1324002983,9251.89,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
23:04:26,2022-10-12,2401232223,4919352022,1424.26,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:04:31,2022-10-12,4910906417,3100870902,12350.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:04:33,2022-10-12,6749777813,6856232004,485.25,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:04:37,2022-10-12,8187749867,9288412716,232.01,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:04:39,2022-10-12,6265284409,8935337691,10672.23,Swiss franc,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:04:39,2022-10-12,2351775441,8943499310,5164.6,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:04:42,2022-10-12,6367679017,1093716339,6330.87,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
23:04:43,2022-10-12,2960052525,2951711634,1738.95,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
23:04:47,2022-10-12,7642448871,9135407203,3180.36,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:04:50,2022-10-12,1623900556,2093404862,12320.78,UK pounds,Euro,UK,Germany,Cross-border,0,Normal_Fan_Out
23:04:50,2022-10-12,5102332193,3086638582,12738.3,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
23:04:54,2022-10-12,5594881859,8177698977,1617.49,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:04:54,2022-10-12,1932139258,2745489276,1240.69,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
23:04:55,2022-10-12,6305766590,7423483359,607.02,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:04:55,2022-10-12,3948285110,3700514503,522.85,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
23:05:00,2022-10-12,8560940249,2383090618,6288.39,UK pounds,Moroccan dirham,UK,Morocco,Cross-border,0,Normal_Fan_Out
23:05:02,2022-10-12,6073523722,7005312518,1788.59,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:05:02,2022-10-12,1611950289,8720765060,3083.44,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:05:03,2022-10-12,9334990172,9837485995,98.73,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:05:03,2022-10-12,4969420985,9130699784,263.04,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:05:05,2022-10-12,1782913759,6334027672,21143.14,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:05:10,2022-10-12,9112128509,9266950570,10554.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:05:12,2022-10-12,7227872365,1694897764,11804.87,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:05:14,2022-10-12,80585446,6429471771,8423.46,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:05:14,2022-10-12,7978449239,5737188621,16744.28,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:05:15,2022-10-12,9318494201,645461184,9403.88,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:05:20,2022-10-12,4592598859,2158008177,29144.95,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Small_Fan_Out
23:05:23,2022-10-12,480172293,9432325556,12174.08,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:05:23,2022-10-12,2761282195,1553248818,10042.83,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:05:25,2022-10-12,1608493105,7089930073,1896.76,Euro,UK pounds,France,UK,Cross-border,0,Normal_Small_Fan_Out
23:05:31,2022-10-12,269206608,3870376826,5674.05,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:05:32,2022-10-12,971933188,4568629246,19191.7,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
23:05:35,2022-10-12,863300598,4492798211,5569.86,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:05:38,2022-10-12,6931573062,6563352475,347.53,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
23:05:40,2022-10-12,9938039597,2550374271,5622.69,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
23:05:41,2022-10-12,4534421486,2208334711,57.64,UK pounds,Moroccan dirham,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:05:42,2022-10-12,7907557735,6661445497,6484.32,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
23:05:44,2022-10-12,8671067532,8511288252,1945.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:05:45,2022-10-12,1163488941,2821966920,6308.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:05:53,2022-10-12,8560940249,9150532629,8430.9,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:05:55,2022-10-12,5329537033,7881324128,8907.29,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
23:05:56,2022-10-12,326305950,2850530581,22798.56,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
23:06:00,2022-10-12,4323127099,3828264097,8769.92,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
23:06:06,2022-10-12,1600389541,5709212941,707.32,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
23:06:06,2022-10-12,5999692104,3674606105,1324.48,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
23:06:11,2022-10-12,6363540900,1324002983,5322.57,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:06:13,2022-10-12,3093575048,2550374271,6001.15,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
23:06:19,2022-10-12,6772778781,4719156550,56.64,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
23:06:24,2022-10-12,1998631739,6020200262,14928.99,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
